time,id,programID,phase,state
812.00,n1,0,0,GGGggrrrrrGGGggrrrrr
813.00,n1,0,0,GGGggrrrrrGGGggrrrrr
814.00,n1,0,0,GGGggrrrrrGGGggrrrrr
815.00,n1,0,0,GGGggrrrrrGGGggrrrrr
816.00,n1,0,0,GGGggrrrrrGGGggrrrrr
817.00,n1,0,0,GGGggrrrrrGGGggrrrrr
818.00,n1,0,0,GGGggrrrrrGGGggrrrrr
819.00,n1,0,0,GGGggrrrrrGGGggrrrrr
820.00,n1,0,0,GGGggrrrrrGGGggrrrrr
821.00,n1,0,0,GGGggrrrrrGGGggrrrrr
822.00,n1,0,0,GGGggrrrrrGGGggrrrrr
823.00,n1,0,0,GGGggrrrrrGGGggrrrrr
824.00,n1,0,0,GGGggrrrrrGGGggrrrrr
825.00,n1,0,0,GGGggrrrrrGGGggrrrrr
826.00,n1,0,0,GGGggrrrrrGGGggrrrrr
827.00,n1,0,0,GGGggrrrrrGGGggrrrrr
828.00,n1,0,0,GGGggrrrrrGGGggrrrrr
829.00,n1,0,0,GGGggrrrrrGGGggrrrrr
830.00,n1,0,0,GGGggrrrrrGGGggrrrrr
831.00,n1,0,0,GGGggrrrrrGGGggrrrrr
832.00,n1,0,0,GGGggrrrrrGGGggrrrrr
833.00,n1,0,0,GGGggrrrrrGGGggrrrrr
834.00,n1,0,0,GGGggrrrrrGGGggrrrrr
835.00,n1,0,0,GGGggrrrrrGGGggrrrrr
836.00,n1,0,0,GGGggrrrrrGGGggrrrrr
837.00,n1,0,0,GGGggrrrrrGGGggrrrrr
838.00,n1,0,0,GGGggrrrrrGGGggrrrrr
839.00,n1,0,0,GGGggrrrrrGGGggrrrrr
840.00,n1,0,0,GGGggrrrrrGGGggrrrrr
841.00,n1,0,0,GGGggrrrrrGGGggrrrrr
842.00,n1,0,0,GGGggrrrrrGGGggrrrrr
843.00,n1,0,0,GGGggrrrrrGGGggrrrrr
844.00,n1,0,0,GGGggrrrrrGGGggrrrrr
845.00,n1,0,0,GGGggrrrrrGGGggrrrrr
846.00,n1,0,0,GGGggrrrrrGGGggrrrrr
847.00,n1,0,0,GGGggrrrrrGGGggrrrrr
848.00,n1,0,0,GGGggrrrrrGGGggrrrrr
849.00,n1,0,0,GGGggrrrrrGGGggrrrrr
850.00,n1,0,0,GGGggrrrrrGGGggrrrrr
851.00,n1,0,0,GGGggrrrrrGGGggrrrrr
852.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
853.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
854.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
855.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
856.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
857.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
858.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
859.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
860.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
861.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
862.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
863.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
864.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
865.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
866.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
867.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
868.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
869.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
870.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
871.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
872.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
873.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
874.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
875.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
876.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
877.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
878.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
879.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
880.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
881.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
882.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
883.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
884.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
885.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
886.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
887.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
888.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
889.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
890.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
891.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
892.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
893.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
894.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
895.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
896.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
897.00,n1,0,3,rrrrryyyyyrrrrryyyyy
898.00,n1,0,3,rrrrryyyyyrrrrryyyyy
899.00,n1,0,3,rrrrryyyyyrrrrryyyyy
900.00,n1,0,0,GGGggrrrrrGGGggrrrrr
901.00,n1,0,0,GGGggrrrrrGGGggrrrrr
902.00,n1,0,0,GGGggrrrrrGGGggrrrrr
903.00,n1,0,0,GGGggrrrrrGGGggrrrrr
904.00,n1,0,0,GGGggrrrrrGGGggrrrrr
905.00,n1,0,0,GGGggrrrrrGGGggrrrrr
906.00,n1,0,0,GGGggrrrrrGGGggrrrrr
907.00,n1,0,0,GGGggrrrrrGGGggrrrrr
908.00,n1,0,0,GGGggrrrrrGGGggrrrrr
909.00,n1,0,0,GGGggrrrrrGGGggrrrrr
910.00,n1,0,0,GGGggrrrrrGGGggrrrrr
911.00,n1,0,0,GGGggrrrrrGGGggrrrrr
912.00,n1,0,0,GGGggrrrrrGGGggrrrrr
913.00,n1,0,0,GGGggrrrrrGGGggrrrrr
914.00,n1,0,0,GGGggrrrrrGGGggrrrrr
915.00,n1,0,0,GGGggrrrrrGGGggrrrrr
916.00,n1,0,0,GGGggrrrrrGGGggrrrrr
917.00,n1,0,0,GGGggrrrrrGGGggrrrrr
918.00,n1,0,0,GGGggrrrrrGGGggrrrrr
919.00,n1,0,0,GGGggrrrrrGGGggrrrrr
920.00,n1,0,0,GGGggrrrrrGGGggrrrrr
921.00,n1,0,0,GGGggrrrrrGGGggrrrrr
922.00,n1,0,0,GGGggrrrrrGGGggrrrrr
923.00,n1,0,0,GGGggrrrrrGGGggrrrrr
924.00,n1,0,0,GGGggrrrrrGGGggrrrrr
925.00,n1,0,0,GGGggrrrrrGGGggrrrrr
926.00,n1,0,0,GGGggrrrrrGGGggrrrrr
927.00,n1,0,0,GGGggrrrrrGGGggrrrrr
928.00,n1,0,0,GGGggrrrrrGGGggrrrrr
929.00,n1,0,0,GGGggrrrrrGGGggrrrrr
930.00,n1,0,0,GGGggrrrrrGGGggrrrrr
931.00,n1,0,0,GGGggrrrrrGGGggrrrrr
932.00,n1,0,0,GGGggrrrrrGGGggrrrrr
933.00,n1,0,0,GGGggrrrrrGGGggrrrrr
934.00,n1,0,0,GGGggrrrrrGGGggrrrrr
935.00,n1,0,0,GGGggrrrrrGGGggrrrrr
936.00,n1,0,0,GGGggrrrrrGGGggrrrrr
937.00,n1,0,0,GGGggrrrrrGGGggrrrrr
938.00,n1,0,0,GGGggrrrrrGGGggrrrrr
939.00,n1,0,0,GGGggrrrrrGGGggrrrrr
940.00,n1,0,0,GGGggrrrrrGGGggrrrrr
941.00,n1,0,0,GGGggrrrrrGGGggrrrrr
942.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
943.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
944.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
945.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
946.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
947.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
948.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
949.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
950.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
951.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
952.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
953.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
954.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
955.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
956.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
957.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
958.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
959.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
960.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
961.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
962.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
963.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
964.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
965.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
966.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
967.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
968.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
969.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
970.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
971.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
972.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
973.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
974.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
975.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
976.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
977.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
978.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
979.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
980.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
981.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
982.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
983.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
984.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
985.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
986.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
987.00,n1,0,3,rrrrryyyyyrrrrryyyyy
988.00,n1,0,3,rrrrryyyyyrrrrryyyyy
989.00,n1,0,3,rrrrryyyyyrrrrryyyyy
990.00,n1,0,0,GGGggrrrrrGGGggrrrrr
991.00,n1,0,0,GGGggrrrrrGGGggrrrrr
992.00,n1,0,0,GGGggrrrrrGGGggrrrrr
993.00,n1,0,0,GGGggrrrrrGGGggrrrrr
994.00,n1,0,0,GGGggrrrrrGGGggrrrrr
995.00,n1,0,0,GGGggrrrrrGGGggrrrrr
996.00,n1,0,0,GGGggrrrrrGGGggrrrrr
997.00,n1,0,0,GGGggrrrrrGGGggrrrrr
998.00,n1,0,0,GGGggrrrrrGGGggrrrrr
999.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1000.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1001.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1002.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1003.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1004.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1005.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1006.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1007.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1008.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1009.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1010.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1011.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1012.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1013.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1014.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1015.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1016.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1017.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1018.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1019.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1020.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1021.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1022.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1023.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1024.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1025.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1026.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1027.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1028.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1029.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1030.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1031.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1032.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1033.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1034.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1035.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1036.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1037.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1038.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1039.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1040.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1041.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1042.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1043.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1044.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1045.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1046.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1047.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1048.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1049.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1050.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1051.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1052.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1053.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1054.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1055.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1056.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1057.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1058.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1059.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1060.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1061.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1062.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1063.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1064.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1065.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1066.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1067.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1068.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1069.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1070.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1071.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1072.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1073.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1074.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1075.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1076.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1077.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1078.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1079.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1080.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1081.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1082.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1083.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1084.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1085.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1086.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1087.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1088.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1089.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1090.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1091.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1092.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1093.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1094.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1095.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1096.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1097.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1098.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1099.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1100.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1101.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1102.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1103.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1104.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1105.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1106.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1107.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1108.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1109.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1110.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1111.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1112.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1113.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1114.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1115.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1116.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1117.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1118.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1119.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1120.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1121.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1122.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1123.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1124.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1125.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1126.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1127.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1128.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1129.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1130.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1131.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1132.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1133.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1134.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1135.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1136.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1137.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1138.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1139.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1140.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1141.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1142.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1143.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1144.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1145.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1146.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1147.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1148.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1149.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1150.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1151.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1152.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1153.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1154.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1155.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1156.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1157.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1158.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1159.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1160.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1161.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1162.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1163.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1164.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1165.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1166.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1167.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1168.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1169.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1170.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1171.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1172.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1173.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1174.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1175.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1176.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1177.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1178.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1179.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1180.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1181.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1182.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1183.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1184.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1185.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1186.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1187.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1188.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1189.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1190.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1191.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1192.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1193.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1194.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1195.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1196.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1197.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1198.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1199.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1200.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1201.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1202.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1203.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1204.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1205.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1206.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1207.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1208.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1209.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1210.00,n1,0,0,GGGggrrrrrGGGggrrrrr
